user_id,age,gender,year_of_study,sleep_hours,phone_hours,platform,social_frequency,daily_notifications,exercise_days,study_hours,content_type_1,content_type_2,mental_health_risk,sleep_disruption,mood_score,content_influence_score,misinformation_susceptibility
STU0017,0.41924744521936574,Female,0.017024171147864246,-1.2913005253583094,-0.029485298372469985,TikTok,Always,-0.11438334260244885,0.42504899621464753,1.1991897177888982,Gaming,Fitness,1.9415091856343438,0.2959365431069913,-0.6696585848117222,1.0435412818646839,1.4965332761255845
STU0018,-1.1136499778861746,Male,1.4357051001365502,1.4631801174708483,0.22616757768940698,Facebook,Sometimes,0.47954360432535503,1.4492634449246415,0.0028088941077729977,Entertainment,Educational,0.22330991032609857,0.1743840837905626,0.07450103316252812,-1.2200237970153085,-0.3796667301451965
STU0019,0.03602308944298066,Female,0.7263646356422071,0.8434219728342881,-0.37035579978830646,TikTok,Always,-0.5685627726060636,-1.1112726768503434,1.9274215235078433,Fitness,News,0.7272690860871032,-0.2868002471452988,0.7052321643323893,0.6741319386804774,1.8523796500033998
STU0020,-1.4968743336625598,Male,0.017024171147864246,0.43024987640991413,-2.1173171195444667,TikTok,Often,0.06030105355278759,1.4492634449246415,1.251206275340251,Gaming,Entertainment,-1.7417001408035613,-1.5090777547160528,0.3945927856976414,0.29026339140699026,-0.2293216371818197
STU0021,0.41924744521936574,Female,-0.6923162933464787,-0.6715423807217487,0.013123514304509382,Instagram,Often,-0.9179315649165365,1.4492634449246415,0.5749910271726589,Educational,Social,0.5967565815951507,-0.10089648583781978,-0.42647478355685736,0.9866373173842886,-2.2807759825874245
STU0022,1.568920512548521,Other,1.4357051001365502,0.36138786033918546,0.9931262058750383,TikTok,Sometimes,0.7939755174047807,-0.08705822814034944,1.3552393904429578,Gaming,Educational,0.014834490609580652,1.2588226914175238,-0.16395658114215358,-0.7792512852614257,0.8417759481904045
STU0023,-1.4968743336625598,Female,1.4357051001365502,-0.2583702842973753,0.8226909551671204,Instagram,Always,0.6891648797116388,-1.6233799012053403,-0.3613070087516997,News,Social,1.1717869231686044,-0.3690269108005299,-2.4011616220150875,-0.39818129361812205,-0.1697173695572855
STU0024,-0.7304256221097896,Male,0.017024171147864246,-1.7044726217826829,0.3966028283973252,Facebook,Sometimes,-0.42881525568187445,-0.08705822814034944,-1.1415553720219989,Gaming,Social,0.919376600949845,-0.13148321579652877,-1.8469087887663678,-1.3473580781886525,0.9302927336925108
STU0025,0.8024718009957509,Male,0.017024171147864246,-0.051784236085187965,-1.1373144279739378,Twitter,Sometimes,-0.3240046179887326,-1.6233799012053403,0.36692479696724567,Entertainment,Entertainment,-0.1191238885884299,-1.2810675859329483,-0.22024117118524075,0.9647152982811855,-1.3070913420642525
STU0026,-0.3472012663334044,Female,0.7263646356422071,-0.12064625215591727,0.4392116410743046,Instagram,Sometimes,-1.0576790818407256,1.4492634449246415,0.0028088941077729977,Educational,News,-0.8513722636257869,0.1116217028363283,0.6781640027086148,0.47496806299909355,-0.09854809478172238
STU0027,1.568920512548521,Female,-1.4016567578408217,1.1188700371172036,-0.5833998631732039,Facebook,Always,-1.12755284030282,0.9371562205696445,-0.15324077854628668,Entertainment,Entertainment,-1.787357980658832,-1.9444421188036531,-0.27566645451011274,-0.7829826927683371,-0.48419660247180474
STU0028,-0.7304256221097896,Male,0.017024171147864246,-2.324230766419243,0.3966028283973252,Twitter,Often,-1.5467953910753875,0.42504899621464753,1.3032228328916047,Fitness,Fitness,1.5258505492160794,1.6802839964329837,-0.7104756539269379,0.23242657504986694,0.140313783683761
STU0029,0.03602308944298066,Female,0.017024171147864246,0.29252584426845674,0.14094995233544788,YouTube,Always,-0.8131209272233946,1.4492634449246415,0.21087512431318597,News,Educational,0.4416922198225338,-0.8870151688025654,-1.3614004929748533,0.1708583511858325,1.0495012689415792
STU0030,-0.7304256221097896,Male,-0.6923162933464787,-1.1535764932168513,-1.0094879899429992,Instagram,Sometimes,-0.42881525568187445,-1.6233799012053403,0.3149082394158926,Fitness,Social,-1.2002670776141746,0.12592199216767283,0.6455103474164419,-1.6379414377893604,0.4663580237493092
STU0031,0.8024718009957509,Male,1.4357051001365502,0.36138786033918546,-0.9242703645890401,Instagram,Often,1.31802870587049,-1.6233799012053403,-0.3092904512003466,Entertainment,Entertainment,-0.8009763460496864,-0.8461004521045518,0.3245592881631134,-0.2946347353013366,0.011319473153053029
STU0032,0.03602308944298066,Male,-1.4016567578408217,0.43024987640991413,0.3966028283973252,YouTube,Often,-0.7781840479923473,-1.6233799012053403,0.9911234875834849,Entertainment,Entertainment,0.5093175109289251,-0.13624997890697713,0.025950203583376887,0.2977262064208125,-1.4058387108153463
STU0033,1.568920512548521,Male,-0.6923162933464787,-0.051784236085187965,-0.24252936175736758,YouTube,Always,1.0035967927910643,1.4492634449246415,0.7830572573780721,Entertainment,Entertainment,0.2840434520203736,-1.218305204978714,0.6553923746759154,2.028166437750871,1.013916631553797
STU0034,0.8024718009957509,Other,0.7263646356422071,0.8434219728342881,-0.8816615519120606,Instagram,Always,1.1084074304842062,-1.1112726768503434,0.9391069300321317,Social,Educational,-1.2976130380603172,0.20616250452688398,0.14754210421080918,-0.7111530982602967,1.7531874732849586
STU0035,-1.1136499778861746,Female,0.7263646356422071,-1.2913005253583094,-0.9668791772660195,YouTube,Rarely,0.09523793278383487,0.9371562205696445,-0.46534012385440626,News,News,-0.380579631910592,-0.6693329867587653,-0.20305503682093942,-2.3800251057263204,-1.0775704309130616
STU0036,-0.3472012663334044,Male,0.017024171147864246,1.1877320531879323,-0.3277469871113267,TikTok,Often,-1.2673003572270094,-1.1112726768503434,1.4072559479943108,Entertainment,Entertainment,0.16085343127879478,-1.64135543103099,1.3174882010606264,-1.2125609820014862,-0.9334526494925466
STU0037,1.568920512548521,Female,0.017024171147864246,-0.7404043967924774,1.674867208706711,Twitter,Rarely,-0.2191939802955907,0.42504899621464753,1.979438081059197,Entertainment,Educational,0.4184325655566414,1.7517854430897062,-0.36675296664091,-0.6743054491295488,0.9939002730231705
STU0038,-1.1136499778861746,Female,0.7263646356422071,-1.5667485896412248,0.013123514304509382,Twitter,Often,0.3397960874011659,1.4492634449246415,0.9391069300321317,Fitness,Social,0.04584736296410395,0.8782761031000774,0.007045455782645147,-0.6439877631358956,-0.26090300286347584
STU0039,1.568920512548521,Other,0.017024171147864246,-0.2583702842973753,0.013123514304509382,Twitter,Sometimes,-1.581732270306435,-1.6233799012053403,-0.7774394691625258,Fitness,Fitness,-0.0045485546119965635,0.6701274472771732,-0.32980277775766204,-1.3776757641823056,-0.9080985953537523
STU0040,0.03602308944298066,Male,-1.4016567578408217,-2.1176447182070564,0.14094995233544788,TikTok,Sometimes,0.968659913560017,0.9371562205696445,-0.7774394691625258,Entertainment,Gaming,1.1855704219928367,1.428440012097638,-0.31562421690711345,0.5817796028844257,0.21014863455728225
STU0041,-1.1136499778861746,Male,0.017024171147864246,0.01707777998554073,-1.179923240650917,YouTube,Often,-0.254130859526638,0.9371562205696445,-0.3613070087516997,Educational,Educational,-1.5741444832214837,-1.0514684961130276,0.5475493815399239,-1.5609811579593171,-1.1264993073212612
STU0042,-0.3472012663334044,Male,1.4357051001365502,-0.2583702842973753,-1.8616642434825896,Facebook,Often,0.234985449708024,-0.5991654524953465,-0.5173566814057596,Social,Gaming,-1.5849128416779155,-1.7589355877553785,0.8818196949255861,-0.619267188402609,0.5455338419371231
STU0043,0.8024718009957509,Male,0.017024171147864246,1.3254560853293909,0.013123514304509382,YouTube,Sometimes,0.13017481201488215,0.42504899621464753,0.0028088941077729977,Fitness,Entertainment,-1.019789389884379,-1.2544531585662793,-0.04623156074668895,1.3844986428086927,-0.46106658816974694
STU0044,1.185696156772136,Male,-0.6923162933464787,0.7056979406928301,0.013123514304509382,Instagram,Often,-0.14932022183349614,0.9371562205696445,0.7310406998267186,Educational,Entertainment,-1.663737225578996,-0.9462024774239637,-0.43678646417543826,0.6279557707824518,-0.8222506576557294
STU0045,-0.7304256221097896,Female,-1.4016567578408217,-1.4290245574997669,0.0983411396584685,Twitter,Often,-0.8829946856854892,1.4492634449246415,0.36692479696724567,Social,Educational,-1.7727130131580846,-0.21609326100698406,0.5333708206893754,0.46657239610854306,1.4747376857255685
STU0046,-1.4968743336625598,Male,-0.6923162933464787,-0.8781284289339354,0.7800821424901406,YouTube,Rarely,0.025364174321740297,-1.6233799012053403,0.26289168186453954,Entertainment,Gaming,1.8527779119533465,-0.5251384026677077,-0.8458164620458113,1.8537231368027733,-2.2807759825874245
STU0047,-0.3472012663334044,Male,-0.6923162933464787,0.5679739085513722,0.0983411396584685,Facebook,Always,1.2132180681773481,-1.6233799012053403,-0.20525733609764,News,Entertainment,-0.22551527013797554,0.08381558469204714,0.5191922598388268,1.5617404993869737,0.8417759481904045
STU0048,-1.1136499778861746,Male,1.4357051001365502,0.9122839889050168,-0.11470292372642911,Instagram,Sometimes,1.2481549474083953,0.9371562205696445,0.0028088941077729977,Gaming,Social,-1.797264870438749,1.0093620886374022,0.9329484446593826,0.2338258528649587,0.8684644262312403
STU0049,1.185696156772136,Male,-1.4016567578408217,1.2565940692586621,-0.6260086758501834,TikTok,Often,0.724101758942686,-1.1112726768503434,0.8870903724807783,Gaming,News,-1.1455638166555016,-0.24628276070648913,-0.16524554121947624,-0.5530347051549359,-0.6652334451821432
STU0050,-0.3472012663334044,Male,-1.4016567578408217,1.2565940692586621,0.950517393198059,TikTok,Often,-0.6034996518371109,0.42504899621464753,-2.025836850395004,Entertainment,News,-0.9340732565711825,-0.22006556359902427,0.7460492334476052,0.2604121313517008,0.8609026907863367
STU0051,-1.1136499778861746,Female,-1.4016567578408217,-0.051784236085187965,-0.9668791772660195,Facebook,Sometimes,-0.044509584140354275,-1.6233799012053403,0.0548254516591263,Fitness,Entertainment,-0.16779686881150138,-0.4572120283438212,1.1580868048317312,-0.6990260238628354,-0.995280956953817
STU0052,0.41924744521936574,Male,-1.4016567578408217,0.36138786033918546,-1.179923240650917,Instagram,Rarely,1.1084074304842062,0.9371562205696445,0.36692479696724567,Educational,Gaming,-1.824401133748957,-2.2205171489504436,1.1533606178815485,-1.107615145869609,-1.147405281786583
STU0053,0.41924744521936574,Male,-1.4016567578408217,1.3254560853293909,0.6096468917822229,Twitter,Often,-0.5336258933750163,-1.6233799012053403,0.8870903724807783,News,Fitness,0.5902955665212917,-0.6498687040577685,0.5221998333525798,0.38914569034013635,-0.8151337301781728
STU0054,-0.3472012663334044,Male,1.4357051001365502,-0.32723230036810397,-1.3929673040358148,YouTube,Always,1.0035967927910643,0.9371562205696445,-0.9855056993679389,Social,Entertainment,0.20952641150186596,-1.5027220705687887,0.20339704089478858,0.15406701740473225,1.6749012710318396
STU0055,0.41924744521936574,Female,0.017024171147864246,0.43024987640991413,2.5696522749232806,Instagram,Often,1.4927131020257263,0.42504899621464753,-1.0375222569192921,Entertainment,Fitness,-0.38144110058710673,1.3454188879239988,0.44529188207233084,-0.461615221235612,-1.7643539324972453
STU0056,-1.1136499778861746,Male,-0.6923162933464787,-0.32723230036810397,0.0983411396584685,TikTok,Often,0.16511169124592945,0.9371562205696445,0.6790241422753654,News,Fitness,-0.7070762603096018,0.004766763110448361,-0.37663499390038346,1.678346983977948,1.5481310003378677
STU0057,-1.1136499778861746,Male,-1.4016567578408217,-0.5338183485802906,0.3966028283973252,Facebook,Often,-1.5467953910753875,-0.5991654524953465,-1.9218037352922974,News,Gaming,-0.05236006615855337,-0.49057937011695857,0.02852812373802189,0.5225435087122109,-0.35520229194109676
STU0058,-0.3472012663334044,Male,0.017024171147864246,0.08593979605626943,-0.8390527392350811,Facebook,Sometimes,0.9337230343289697,0.9371562205696445,1.4592725055456643,Fitness,Fitness,-0.8250974689920936,-0.1986151296020075,1.8953719690602608,-0.8534130094612855,0.5450890339697759
STU0059,1.185696156772136,Female,0.017024171147864246,-0.6715423807217487,-0.3277469871113267,YouTube,Often,1.4927131020257263,0.9371562205696445,0.3149082394158926,Social,Social,0.6932410733647789,0.41510562086819547,0.7249962188513362,0.09109951572560608,0.9053834875210636
STU0060,0.8024718009957509,Male,-0.6923162933464787,-0.12064625215591727,-0.4555734251422654,Facebook,Always,1.457776222794679,1.4492634449246415,1.6673387357510772,News,Gaming,0.8207384374889302,1.2524670072702595,-0.15665247403732543,1.0566012081388731,0.44723128115337657
STU0061,1.568920512548521,Female,1.4357051001365502,-1.0847144771461221,-0.5833998631732039,Facebook,Sometimes,-1.12755284030282,0.42504899621464753,-1.0895388144706453,Fitness,Entertainment,2.0685758154202376,0.5684365009209452,-0.317772483702651,-2.0050186512817474,-0.6447722786841689
STU0062,1.185696156772136,Female,0.7263646356422071,-0.18950826822664596,0.6948645171361816,Instagram,Sometimes,0.025364174321740297,1.4492634449246415,-0.41332356630305295,Educational,Social,-1.824401133748957,0.5871063231035345,0.06633761933948507,-0.18782319541600423,0.714116061561738
STU0063,0.03602308944298066,Male,0.7263646356422071,0.49911189248064347,-0.4555734251422654,Twitter,Sometimes,-1.4070478741511985,0.9371562205696445,-2.025836850395004,Fitness,Educational,-1.4535388685094486,-1.3478022694792229,1.3510011630710141,-1.674789086920108,-0.560703572855535
STU0064,-1.1136499778861746,Female,0.017024171147864246,-0.60268036465102,1.0783438312289975,YouTube,Often,-0.11438334260244885,0.42504899621464753,-0.7774394691625258,Educational,News,1.999658321299075,-0.11162170283632802,-0.1622379677057235,2.028166437750871,-1.2172401326601041
STU0065,0.03602308944298066,Female,-0.6923162933464787,0.01707777998554073,2.867913963662137,Instagram,Always,-1.232363477995962,-0.5991654524953465,0.0028088941077729977,Educational,Entertainment,0.10485796730534966,1.6485055756966625,-1.772578757640764,1.3350574933421195,0.7132264456270436
STU0066,1.185696156772136,Male,0.7263646356422071,0.15480181212699873,-0.28513817443434736,Twitter,Rarely,0.40966984586326044,0.42504899621464753,-1.9738202928436508,News,Entertainment,1.192031437066696,-0.2875947076637069,-0.3134759501115756,-1.6104223074258903,0.08604721166739422
STU0067,1.568920512548521,Male,0.017024171147864246,0.49911189248064347,0.18355876501242763,Instagram,Often,-0.35894149721977986,-1.6233799012053403,-0.3613070087516997,Fitness,Entertainment,0.3744976630543998,0.04409255877164564,-0.04021641371918344,2.028166437750871,1.2719052526152137
STU0068,1.568920512548521,Female,1.4357051001365502,0.01707777998554073,0.3966028283973252,Instagram,Sometimes,1.457776222794679,1.4492634449246415,-2.025836850395004,Educational,Social,-0.08940321924867846,1.2202913562747342,0.2811642988932525,-0.7279444320413972,-0.5629276126922715
STU0069,-1.4968743336625598,Female,0.7263646356422071,1.1188700371172036,1.9305200847685877,Facebook,Always,-0.8131209272233946,0.42504899621464753,-0.20525733609764,Social,Educational,-0.4288218777954063,-0.8540450572886322,0.04399564466589312,0.6708669571119305,0.10695318613271582
STU0070,1.568920512548521,Other,0.017024171147864246,-2.1865067342777857,-0.07209411104944974,Twitter,Sometimes,-1.1624897195338675,-0.5991654524953465,1.251206275340251,News,Gaming,0.33702377562601754,1.7517854430897062,0.3047952336441668,-0.4723430178179815,0.2119278664266713
STU0071,0.8024718009957509,Male,0.017024171147864246,3.0470064870976143,-0.8816615519120606,YouTube,Often,-1.4419847533822459,-0.08705822814034944,0.0028088941077729977,Fitness,Educational,0.137593777012902,-1.0570297197418839,1.8953719690602608,-1.1878404072681996,-0.4948719936881393
STU0072,1.568920512548521,Female,-1.4016567578408217,-0.8781284289339354,-1.3503584913588353,YouTube,Often,1.5975237397188682,0.9371562205696445,0.0028088941077729977,Fitness,Social,-0.6291133450850362,-1.6782978451369632,-0.9085458524755115,-0.21814088140965746,-0.6652334451821432
STU0073,1.185696156772136,Male,1.4357051001365502,0.43024987640991413,-0.029485298372469985,Twitter,Often,-0.07944646337140156,0.42504899621464753,0.0028088941077729977,Gaming,Entertainment,-0.7169831500895191,1.6818729174697993,0.9419711652006412,-2.3067962334031886,0.7572624343944231
STU0074,-1.4968743336625598,Female,-1.4016567578408217,-0.9469904450046647,-0.4555734251422654,Facebook,Often,0.6542280004805915,0.9371562205696445,1.4592725055456643,Fitness,News,0.14448552642501847,0.5255356329269117,0.27815672537949976,0.9362633160409878,1.7353951545910682
STU0075,1.185696156772136,Female,-0.6923162933464787,0.7056979406928301,0.013123514304509382,TikTok,Sometimes,0.20004857047697674,-1.1112726768503434,-0.7254229116111726,News,Entertainment,0.6807497775553178,0.37220475287416194,-2.3616335129771944,-0.7615270996035978,-0.2978220641532991
STU0076,1.185696156772136,Male,-1.4016567578408217,0.29252584426845674,1.8879112720916085,Instagram,Often,-0.6384365310681581,-1.6233799012053403,-0.7774394691625258,Social,Gaming,1.2984228186162414,1.0979444364398978,0.4298243611444596,0.16526123992546587,-0.5655964604963549
STU0077,-0.7304256221097896,Male,-1.4016567578408217,-0.6715423807217487,-1.094705615296958,Facebook,Sometimes,-1.12755284030282,1.4492634449246415,0.4189413545185992,Fitness,Fitness,-1.4104654346837218,-1.1587206660981118,0.9531421525374367,0.10322659012306731,-0.20708123881445625
STU0078,-1.4968743336625598,Male,0.7263646356422071,1.1188700371172036,-0.7538351138811219,Twitter,Sometimes,-0.07944646337140156,-1.6233799012053403,-1.6097043899841779,Gaming,News,-0.39177872470528124,-0.3694241410597338,1.0102860492987393,-0.7657249330488727,0.44723128115337657
STU0079,1.185696156772136,Male,0.017024171147864246,-0.12064625215591727,0.0983411396584685,Instagram,Often,1.2481549474083953,-0.08705822814034944,0.5229744696213058,News,Entertainment,-0.2746189846993042,-0.3547266214691854,-1.8121068666786573,-0.16403547255944556,0.19502516366747497
STU0080,-0.7304256221097896,Male,1.4357051001365502,0.5679739085513722,1.5044319579987926,YouTube,Sometimes,-1.476921632613293,-1.1112726768503434,-0.2572738936489933,Educational,News,-0.9233048981147507,1.7517854430897062,-0.6675103180161844,-0.8529465835229216,0.6669664170229275
STU0081,-0.7304256221097896,Female,-1.4016567578408217,-0.9469904450046647,0.05573232698148875,TikTok,Sometimes,-0.7083102895302528,1.4492634449246415,1.4592725055456643,Entertainment,Fitness,0.28792006106468887,0.37021860157814196,-0.8819073442108444,1.8602530999398679,0.5940179103779752
STU0082,-1.4968743336625598,Female,1.4357051001365502,0.01707777998554073,-0.668617488527163,YouTube,Often,-0.009572704909306989,0.42504899621464753,0.7830572573780721,Entertainment,Educational,-1.526332971674927,0.20735419530449578,1.8953719690602608,0.29725978048244867,-1.1367298905702485
STU0083,0.03602308944298066,Female,-1.4016567578408217,2.082938262107409,-0.029485298372469985,Twitter,Always,-1.3022372364580566,-1.1112726768503434,1.1991897177888982,Educational,Social,-0.17425788388536034,-1.6461221941414381,1.2070672877699902,-0.8692714913656578,-0.62831438389232
STU0084,0.8024718009957509,Female,-0.6923162933464787,0.9811460049757461,-0.668617488527163,Instagram,Often,1.1084074304842062,-0.08705822814034944,-0.7254229116111726,Fitness,Entertainment,0.16214563429356632,0.10288263713384002,-0.12743604561801306,-0.06515317362629951,-1.4080627506520826
STU0085,1.568920512548521,Female,-1.4016567578408217,0.36138786033918546,0.6522557044592022,Twitter,Rarely,-1.721479787230624,0.9371562205696445,1.1471731602375446,Entertainment,Gaming,-1.4565540088772495,-0.07587097950796673,-1.2758994745124537,-1.2778606133724317,1.0632903159293448
STU0086,0.8024718009957509,Female,0.7263646356422071,-0.464956332509562,-0.7538351138811219,Instagram,Rarely,-0.5336258933750163,0.9371562205696445,1.5633056206483709,Entertainment,Educational,0.044555159949332096,-1.347405039220019,0.5793437301138818,1.2114546196756866,-2.005884658766812
STU0087,1.568920512548521,Female,0.017024171147864246,0.08593979605626943,-0.5407910504962243,Facebook,Always,-0.42881525568187445,-0.5991654524953465,0.0028088941077729977,Educational,Entertainment,-0.002394882920710342,-0.5243439421492996,0.9213478039634794,0.27860274294789283,-1.4013906311418736
STU0088,1.185696156772136,Male,-0.6923162933464787,0.22366382819772743,1.2487790819369156,TikTok,Sometimes,0.6891648797116388,-1.1112726768503434,-0.7254229116111726,Fitness,Educational,-0.19751753815125284,1.7517854430897062,-2.1077083777446415,-0.8991227514209472,-0.5575899170841041
STU0089,-1.1136499778861746,Male,-1.4016567578408217,0.49911189248064347,-0.7964439265581015,Facebook,Rarely,-0.42881525568187445,-0.08705822814034944,-0.6734063540598193,Fitness,Gaming,1.464686273183547,0.061967920435826426,-0.6610655176295714,0.14613777645254591,0.49527054162688156
STU0090,-1.4968743336625598,Male,1.4357051001365502,-1.0847144771461221,-1.5207937420667534,Facebook,Often,0.13017481201488215,-0.08705822814034944,1.3552393904429578,Educational,Entertainment,-0.3344910577170643,-0.5434109945910925,-0.7865242984889717,-0.8133003787619904,-1.0121836597130132
STU0091,0.8024718009957509,Male,-0.6923162933464787,0.7056979406928301,0.0983411396584685,Twitter,Often,-1.0227422026096784,-1.6233799012053403,2.863719559432202,Fitness,Fitness,-0.34095207279092354,-1.852681928927526,0.7125362714372174,-1.317973244071727,-0.4143617515982835
STU0092,0.8024718009957509,Male,-0.6923162933464787,-1.0847144771461221,-0.37035579978830646,TikTok,Often,-1.4419847533822459,-1.6233799012053403,-0.9855056993679389,Fitness,Fitness,-0.1531519013107544,-0.5819423297338819,-0.7616044036607347,0.24082224194041707,-0.39479020103500373
STU0093,1.185696156772136,Male,-1.4016567578408217,1.6697661656830356,0.5670380791052431,Instagram,Sometimes,0.40966984586326044,0.9371562205696445,-1.0375222569192921,News,Gaming,0.1492236041458484,-1.460615663093163,0.21929421518176756,0.23988939006368915,0.11229088174088293
STU0094,0.03602308944298066,Female,-0.6923162933464787,-0.8092664128632067,0.35399401572034545,Instagram,Rarely,-1.5467953910753875,0.9371562205696445,0.9911234875834849,News,News,-0.4477741886787261,-1.1742126462070683,0.13980834374687356,0.9754430948635553,-1.2510455381784966
STU0095,-0.7304256221097896,Female,1.4357051001365502,0.29252584426845674,-0.029485298372469985,YouTube,Always,1.4228393435636317,0.42504899621464753,-0.7254229116111726,Educational,Gaming,0.7914485024874359,0.6971391049030464,-0.8294896343997251,0.30798757706481816,-1.0726775432722417
STU0096,1.185696156772136,Male,-0.6923162933464787,1.0500080210464748,-0.07209411104944974,Instagram,Sometimes,1.457776222794679,1.4492634449246415,1.0951566026861914,Social,News,-0.8057144237705165,-0.19821789934280357,-0.6894226393306686,-0.22187228891656888,2.032971684746391
STU0097,0.41924744521936574,Male,1.4357051001365502,-0.2583702842973753,-0.7538351138811219,Twitter,Often,0.13017481201488215,-0.08705822814034944,0.5229744696213058,Entertainment,Entertainment,0.6790268402022889,1.2075799879802056,1.5271590403051039,-0.11179576746268921,0.336918905251254
STU0098,-0.7304256221097896,Male,-1.4016567578408217,0.36138786033918546,0.0983411396584685,Facebook,Often,0.2699223289390713,1.4492634449246415,0.0548254516591263,News,News,-1.4173571840958379,-0.8449087613269397,1.8339315387078832,1.6410329089088362,0.687872391488249
